summons_number,plate_id,registration_state,plate_type,issue_date,violation_code,vehicle_body_type,vehicle_make,issuing_agency,street_code1,street_code2,street_code3,vehicle_expiration_date,violation_location,violation_precinct,issuer_precinct,issuer_code,issuer_command,issuer_squad,violation_time,violation_county,violation_in_front_of_or_opposite,house_number,street_name,date_first_observed,law_section,sub_division,days_parking_in_effect,from_hours_in_effect,to_hours_in_effect,vehicle_color,unregistered_vehicle?,vehicle_year,meter_number,feet_from_curb,issue_year,issue_month,violation_datetime,violation_hour,violation_minute
1348942125,KOLPO,NY,PAS,2013-08-06,70,SDN,CADIL,P,19830,70630,30430,20130801,75.0,75,75,951889,0075,0,0220A,K,O,1274,BLAKE AVE,0,408,J6,BBBBBBB,ALL,ALL,BLACK,0,2003,-,0,2013,August,2013-08-06 02:20:00,2.0,20.0
1348943166,GEF6001,NY,PAS,2013-07-23,19,SDN,LEXUS,P,0,0,0,20150310,75.0,75,75,953344,0075,0,0902P,,F,,C/O BELMONT,0,408,C3,BBBBBBB,ALL,ALL,SILVE,0,2001,-,0,2013,July,2013-07-23 21:02:00,21.0,2.0
1348943361,98585MB,NY,COM,2013-07-16,40,VAN,DODGE,P,76530,70930,18830,20141031,75.0,75,75,952061,0075,0,1108P,K,F,465,SHEPHERD AVE,0,408,F7,BBBBBBB,ALL,ALL,WH,0,2001,-,0,2013,July,2013-07-16 23:08:00,23.0,8.0
1348943610,GFZ8267,NY,PAS,2013-07-24,46,SDN,TOYOT,P,19830,43730,76430,20150515,75.0,75,165,952663,0165,0,1225A,K,F,611,BLAKE AVE,20130724,408,K4,BBBBBBB,ALL,ALL,GY,0,2002,-,0,2013,July,2013-07-24 12:25:00,12.0,25.0
1348943713,GAV6710,NY,PAS,2013-07-21,98,SDN,HYUND,P,0,40404,40404,20140922,75.0,75,165,952663,0165,0,1120P,K,,,SIDE OF 662 LIVONIA,0,408,K6,BBBBBBB,ALL,ALL,RED,0,2015,-,0,2013,July,2013-07-21 23:20:00,23.0,20.0
1348944778,FBB7847,NY,PAS,2013-07-22,71,SDN,,P,83730,56930,41830,20140521,75.0,75,75,952968,0075,0,1232A,K,F,1163,SUTTER AVE,0,408,D,BBBBBBB,ALL,ALL,GREY,0,2009,-,0,2013,July,2013-07-22 12:32:00,12.0,32.0
1348944780,FBE5025,NY,PAS,2013-07-21,71,SDN,AUDI,P,56930,18830,83730,20120604,75.0,75,75,952968,0075,0,1030P,K,O,525,LOGAN ST,0,408,F7,BBBBBBB,ALL,ALL,BLK,0,2003,-,0,2013,July,2013-07-21 22:30:00,22.0,30.0
1348944791,GEF9817,NY,PAS,2013-07-19,71,SUBN,CHEVR,P,39930,34330,56230,20150609,75.0,75,75,952968,0075,0,1022P,K,O,711,EUCLID AVE,0,408,E2,BBBBBBB,ALL,ALL,GREEN,0,2001,-,0,2013,July,2013-07-19 22:22:00,22.0,22.0
1348944808,GCA4665,NY,PAS,2013-07-23,83,SUBN,DODGE,P,60930,70930,18830,20130831,75.0,75,75,952968,0075,0,0122A,K,O,209,MILFORD ST,0,408,J6,BBBBBBB,ALL,ALL,WHITE,0,1999,-,0,2013,July,2013-07-23 01:22:00,1.0,22.0
1348944912,GCA4759,NY,PAS,2013-08-04,51,SDN,INFIN,P,19830,70630,30430,20141212,75.0,75,75,952968,0075,0,0315A,K,F,1279,BLAKE AVE,0,408,J6,BBBBBBB,ALL,ALL,BLACK,0,2007,-,0,2013,August,2013-08-04 03:15:00,3.0,15.0
1348944924,GBK3902,NY,PAS,2013-08-04,20,VAN,HONDA,P,44330,41830,31030,20140801,75.0,75,75,952968,0075,0,1031P,K,F,942,GLENMORE AVE,0,408,E2,BBBBBBB,ALL,ALL,GRAY,0,2002,-,0,2013,August,2013-08-04 22:31:00,22.0,31.0
1348945035,GEK6494,NY,PAS,2013-08-07,67,SUBN,LINCO,P,18830,41830,31030,20150320,75.0,75,75,953306,0075,0,0251A,K,O,915,BELMONT AVE,0,408,J6,BBBBBBB,ALL,ALL,SILVE,0,2006,-,0,2013,August,2013-08-07 02:51:00,2.0,51.0
1348945564,GGV9180,NY,PAS,2013-07-28,71,SDN,MAZDA,P,75330,19830,34330,20140408,75.0,75,75,941343,0075,0,0900A,K,F,523,SCHENCK AVE,0,408,J6,BBBBBBB,ALL,ALL,GY,0,1996,-,0,2013,July,2013-07-28 09:00:00,9.0,0.0
1348945588,GGV9180,NY,PAS,2013-07-28,74,SDN,MAZDA,P,75330,19830,34330,20140408,75.0,75,75,941343,0075,0,0902A,K,F,523,SCHENCK AVE,0,408,J6,BBBBBBB,ALL,ALL,GY,0,1996,-,0,2013,July,2013-07-28 09:02:00,9.0,2.0
1348945606,GGF3195,NY,PAS,2013-08-09,71,SDN,HONDA,P,38730,19830,34330,20150507,75.0,75,75,941343,0075,0,0945A,K,O,760,ELDERTS LANE,0,408,J6,BBBBBBB,ALL,ALL,BK,0,2007,-,0,2013,August,2013-08-09 09:45:00,9.0,45.0
1348945916,GCF3195,NY,PAS,2013-07-28,71,SDN,HONDA,P,38730,19830,34330,20150507,75.0,75,75,945639,0075,0,0350P,NY,F,765,ELDERTS LANE,0,408,F7,YBBBBYY,ALL,ALL,BLACK,0,2007,-,0,2013,July,2013-07-28 15:50:00,15.0,50.0
1348946090,75753MC,NY,COM,2013-07-20,78,VAN,FORD,P,0,40404,40404,20130531,75.0,75,75,940465,0075,0,1026P,K,F,308,SCHENCY AVE,0,408,F2,BBBBBBB,ALL,ALL,WHITE,0,2013,-,0,2013,July,2013-07-20 22:26:00,22.0,26.0
1348946179,GHF6463,NY,PAS,2013-07-25,21,SUBN,NISSA,P,0,40404,40404,20150422,75.0,75,75,935434,0075,0,0923A,K,F,270,CREXENT ST,0,408,F2,YBBYBBB,0900A,1030A,BROWN,0,2008,-,0,2013,July,2013-07-25 09:23:00,9.0,23.0
1348946180,GGS5167,NY,PAS,2013-07-26,21,SDN,CHEVR,P,55930,42730,13430,20150523,75.0,75,75,935434,0075,0,0920A,K,F,297,LINCOLN AVE,0,408,D1,BYBBYBB,0800A,0930A,WHITE,0,1992,-,0,2013,July,2013-07-26 09:20:00,9.0,20.0
1348946258,T615172C,NY,SRF,2013-07-28,20,SUBN,NISSA,P,42730,49930,46530,20130731,75.0,75,75,935434,0075,0,1012A,K,F,3104,FULTON ST,20130728,408,D,YYYYYYY,0700P,0600P,BLACK,0,2008,-,0,2013,July,2013-07-28 10:12:00,10.0,12.0
1348946556,GBZ7801,NY,PAS,2013-07-31,21,SUBN,TOYOT,P,0,0,0,20141104,75.0,75,75,947337,0075,0,1125A,K,I,,50  SEAVIEW,0,408,D1,BBYBBBB,1100A,1230P,BLACK,0,2002,-,0,2013,July,2013-07-31 11:25:00,11.0,25.0
1348946570,GDX6139,NY,PAS,2013-07-31,21,SDN,SUBAR,P,39050,18950,18950,20130930,75.0,75,75,947337,0075,0,1130A,K,O,145,ELMIRA LOOP,0,408,D1,BBYBBBB,1100A,1230P,BLUE,0,2005,-,0,2013,July,2013-07-31 11:30:00,11.0,30.0
1348947974,GBJ3903,OTHER,PAS,2013-07-17,98,VAN,CHEVR,P,77830,64530,56230,20141023,75.0,75,75,951413,0075,0,0648A,K,F,636,SNEDIKER,0,408,J3,BBBBBBB,ALL,ALL,RED,0,2003,-,0,2013,July,2013-07-17 06:48:00,6.0,48.0
1348947998,T632662C,NY,SRF,2013-08-05,40,SUBN,ME/BE,P,0,40404,40404,20140228,75.0,75,75,951413,0075,0,0614A,K,F,99,CHESTNUT,0,408,J6,BBBBBBB,ALL,ALL,RED,0,1998,-,3,2013,August,2013-08-05 06:14:00,6.0,14.0
1348948012,GCA4970,NY,PAS,2013-08-05,71,SUBN,CHEVR,P,73310,39830,73350,20131227,75.0,75,75,951413,0075,0,0642A,K,O,65,RICHMOND ST,0,408,C3,BBBBBBB,ALL,ALL,BLUE,0,2001,-,0,2013,August,2013-08-05 06:42:00,6.0,42.0
1348948243,GED6133,NY,PAS,2013-08-04,46,SDN,NISSA,P,55830,55930,76630,20150219,75.0,75,75,938568,0075,0,0630P,K,F,1139,LIBERTY AV,0,408,K6,BBBBBBB,ALL,ALL,GOLD,0,1995,-,0,2013,August,2013-08-04 18:30:00,18.0,30.0
1348948255,GEF8991,NY,PAS,2013-08-04,74,SUBN,BMW,P,30430,70930,18830,20150505,75.0,75,75,938568,0075,0,0926P,K,F,508,CRESCENT ST,0,408,J6,BBBBBBB,ALL,ALL,BL,0,2006,-,0,2013,August,2013-08-04 21:26:00,21.0,26.0
1348948620,GDX7020,NY,PAS,2013-08-01,71,SUBN,CHRYS,P,0,40404,40404,20150324,75.0,75,75,945586,0075,0,0448A,K,O,207,HEMLOCK,0,408,E2,BYBBBBB,ALL,ALL,GRAY,0,2003,-,0,2013,August,2013-08-01 04:48:00,4.0,48.0
1348949170,GEF6395,NY,PAS,2013-07-30,40,SUBN,TOYOT,P,56930,39830,73350,20140423,75.0,75,75,944070,0075,0,0607P,K,F,95,LOGAN ST,0,408,C,BBBBBBB,ALL,ALL,WHITE,0,2008,-,0,2013,July,2013-07-30 18:07:00,18.0,7.0
1348949247,60252JJ,NY,COM,2013-08-07,78,VAN,CHEVR,P,0,0,0,20141031,75.0,75,75,944070,0075,0,1035P,K,,,C/O VAN SICLEN AVE,0,408,F2,BBBBBBB,ALL,ALL,WHITE,0,1997,-,0,2013,August,2013-08-07 22:35:00,22.0,35.0
1348949259,42021MA,NY,COM,2013-08-07,78,VAN,ME/BE,P,62030,34330,48330,20141130,75.0,75,75,944070,0075,0,1127P,K,F,439,MONTAUK AVE,0,408,K6,BBBBBBB,ALL,ALL,WHITE,0,2010,-,0,2013,August,2013-08-07 23:27:00,23.0,27.0
1348951059,T617361C,NY,SRF,2013-07-19,40,SUBN,FORD,P,83530,61030,48730,20131130,75.0,75,75,939851,0075,0,0125A,K,O,133,SUNNYSIDE AVE,0,408,D,BBBBBBB,ALL,ALL,GRAY,0,2004,-,0,2013,July,2013-07-19 01:25:00,1.0,25.0
1348951709,GCA4110,NY,PAS,2013-07-30,46,SDN,CHEVR,P,0,40404,40404,0,75.0,75,75,950042,0075,0,1025A,K,F,153,PINE,0,408,N8,BBBBBBB,ALL,ALL,PURPL,0,1998,-,0,2013,July,2013-07-30 10:25:00,10.0,25.0
1348953720,GGD4317,NY,PAS,2013-08-10,70,SDN,DODGE,P,0,40404,40404,20130809,75.0,75,75,952751,0075,0,0200A,K,F,172,FOUNTAIN,0,408,J6,BBBBBBB,ALL,ALL,WHT,0,2006,-,0,2013,August,2013-08-10 02:00:00,2.0,0.0
1348954206,GHM7020,NY,PAS,2013-07-25,14,SDN,CHEVR,P,56230,48730,75330,20150613,75.0,75,75,946315,0075,0,1055A,K,F,2108,LINDEN BLVD,0,408,D1,BBBBBBB,ALL,ALL,BLACK,0,2003,-,0,2013,July,2013-07-25 10:55:00,10.0,55.0
1348954220,T626652C,NY,999,2013-07-25,46,,TOYOT,P,12030,81050,94630,20131130,75.0,75,75,946315,0075,0,1043A,K,F,840,ALABAMA,0,408,D1,BBBBBBB,ALL,ALL,WHITE,0,2011,-,0,2013,July,2013-07-25 10:43:00,10.0,43.0
1348956173,GEG8663,NY,PAS,2013-07-17,74,SDN,NISSA,P,0,0,0,20150124,75.0,75,75,946808,0075,0,1245A,K,,,W/S AMBER ST,0,408,J6,BBBBBBB,ALL,ALL,BLACK,0,2010,-,0,2013,July,2013-07-17 12:45:00,12.0,45.0
1348956185,GGF2709,NY,PAS,2013-07-22,67,SUBN,KIA,P,0,0,0,20150422,70.0,70,70,924217,0070,0,0020A,K,F,,C/O EMERALD,0,408,K4,BBBBBBB,ALL,ALL,BLUE,0,2006,-,0,2013,July,2013-07-22 00:20:00,0.0,20.0
1348956227,GHH8179,NY,PAS,2013-08-10,74,SDN,JAGUA,P,12400,57130,81050,20150610,75.0,75,75,924217,0075,0,0240A,K,F,445,AMBER,0,408,F2,BBBBBBB,ALL,ALL,BLACK,0,2011,-,0,2013,August,2013-08-10 02:40:00,2.0,40.0
1348956665,GHM1265,NY,PAS,2013-08-05,98,SDN,HONDA,P,50330,73380,65130,20150515,75.0,75,75,936948,0075,0,1006A,K,F,534,HINSDALE ST,0,408,E2,BBBBBBB,ALL,ALL,GREEN,0,1997,-,0,2013,August,2013-08-05 10:06:00,10.0,6.0
1348956677,GBH3470,NY,PAS,2013-08-07,98,SUBN,FORD,P,64430,18830,83730,20140726,75.0,75,75,936948,0075,0,0930A,K,F,382,NEW JERSEY AVE,0,408,J2,BBBBBBB,ALL,ALL,WHITE,0,2002,-,0,2013,August,2013-08-07 09:30:00,9.0,30.0
1348957025,778VZ3,MA,PAS,2013-08-05,40,SDN,HYUND,P,94630,88030,87130,20150331,75.0,75,75,927921,0075,0,0254A,K,O,250,WORTMAN AVE,0,408,F1,BBBBBBB,ALL,ALL,GRY,0,2013,-,0,2013,August,2013-08-05 02:54:00,2.0,54.0
1348957499,GFL7346,NY,PAS,2013-08-10,98,SUBN,CHEVR,P,0,40404,40404,20150418,75.0,75,75,938837,0075,0,0915A,K,F,2,SHEREDIAN,0,408,E2,BBBBBBB,ALL,ALL,BLACK,0,2013,-,0,2013,August,2013-08-10 09:15:00,9.0,15.0
1348957621,GGF7030,NY,PAS,2013-07-26,74,SDN,HYUND,P,57130,13630,38730,20150724,75.0,75,75,951284,0075,0,0205A,K,O,1307,LORING AVE,0,408,E3,BBBBBBB,ALL,ALL,GREY,0,1999,-,0,2013,July,2013-07-26 02:05:00,2.0,5.0
1348959460,GHN6209,NY,PAS,2013-07-29,98,SDN,VOLKS,P,53230,42730,13430,20140130,75.0,75,75,926546,0075,0,0125P,K,F,149,JEROME ST,0,408,D1,BBBBBBB,ALL,ALL,GREEN,0,2001,-,0,2013,July,2013-07-29 13:25:00,13.0,25.0
1348959745,GEP8730,NY,PAS,2013-07-30,21,SDN,,P,41430,55830,44330,20150411,75.0,75,75,926546,0075,0,1000A,K,O,169,FORBELL ST,0,408,D1,BYBBYBB,0900A,1030A,BK,0,2007,-,0,2013,July,2013-07-30 10:00:00,10.0,0.0
1348960164,GEF5032,NY,PAS,2013-08-13,40,SDN,ME/BE,P,39930,70930,18830,20150221,75.0,75,75,954409,0075,0,0959P,K,F,525,EUCLID AVE,0,408,F1,BBBBBBB,ALL,ALL,WHITE,0,2001,-,7,2013,August,2013-08-13 21:59:00,21.0,59.0
1348960930,GHA1843,NY,PAS,2013-07-29,46,SDN,TOYOT,P,0,0,0,20150527,75.0,75,75,939715,0075,0,1212P,K,F,585,CEVELAND ST,0,408,N1,BBBBBBB,ALL,ALL,GY,0,2013,-,0,2013,July,2013-07-29 00:12:00,0.0,12.0
1348960942,GHM2331,NY,PAS,2013-07-29,46,SDN,TOYOT,P,87130,56230,81050,20150606,75.0,75,75,939715,0075,0,1222P,K,F,835,VAN SICLEN AVE,0,408,F1,BBBBBBB,ALL,ALL,RD,0,1994,-,0,2013,July,2013-07-29 00:22:00,0.0,22.0
1348961030,GHM8090,OTHER,PAS,2013-07-29,14,SUBN,FORD,P,0,0,0,20150430,75.0,75,75,939715,0075,0,0215P,K,,,S/W WORTMAN AVE,0,408,F1,BBBBBBB,ALL,ALL,WH,0,2004,-,0,2013,July,2013-07-29 14:15:00,14.0,15.0
1348961077,GDX9145,NY,PAS,2013-07-30,19,SDN,ACIDI,P,41830,56230,81050,20131122,75.0,75,75,939715,0075,0,1149A,K,F,558,FOUNTAIN AVE,0,408,N8,BBBBBBB,ALL,ALL,GY,0,2003,-,0,2013,July,2013-07-30 11:49:00,11.0,49.0
1348961107,T617361C,NY,SRF,2013-07-31,14,SUBN,FORD,P,42730,70630,70630,20131130,75.0,75,75,939715,0075,0,0112P,K,F,33-17,FULTON ST,0,408,F1,BBBBBBB,ALL,ALL,GY,0,2004,-,0,2013,July,2013-07-31 13:12:00,13.0,12.0
1348961156,GFL2195,NY,PAS,2013-08-02,19,SDN,NISSA,P,0,0,0,20130823,75.0,75,75,939715,0075,0,0238P,K,I,,SW COZINE AV,0,408,C3,BBBBBBB,ALL,ALL,GY,0,2001,-,0,2013,August,2013-08-02 14:38:00,14.0,38.0
1348961170,58289MB,NY,COM,2013-08-05,14,DELV,CHEVR,P,64530,89630,13130,20130831,75.0,75,75,939415,0075,0,0146P,K,F,720,NEW LOTS AV,0,408,J3,BBBBBBB,ALL,ALL,WH,0,2011,-,0,2013,August,2013-08-05 13:46:00,13.0,46.0
1348961193,GJA3294,NY,OMS,2013-08-05,46,SDN,NISSA,P,70330,32200,86250,20140930,75.0,75,75,939715,0075,0,0224P,K,F,1310,PENNSYLVANIA AVE,0,408,F1,BBBBBBB,ALL,ALL,TN,0,2013,-,0,2013,August,2013-08-05 14:24:00,14.0,24.0
1348961259,GHJ1489,NY,PAS,2013-08-07,46,SUBN,DODGE,P,56230,87130,48730,20150630,75.0,75,75,939715,0075,0,1141A,K,F,2094,LINDEN BLVD,0,408,D3,BBBBBBB,ALL,ALL,GY,0,2010,-,0,2013,August,2013-08-07 11:41:00,11.0,41.0
1348961326,GAW4527,NY,PAS,2013-08-07,19,SUBN,NISSA,P,0,40404,40404,20140708,5.0,5,15,939715,0015,0,1119A,K,F,558,FOUNTAIN AV,0,408,F1,BBBBBBB,ALL,ALL,BK,0,2013,-,0,2013,August,2013-08-07 11:19:00,11.0,19.0
1348961533,JAR4865,PA,PAS,2013-07-25,40,SW,CHEVR,P,56930,39830,73350,20131031,75.0,75,75,926569,0075,0,0105A,K,F,59,LOGAN ST,0,408,F1,BBBBBBB,ALL,ALL,BLUE,0,2013,-,0,2013,July,2013-07-25 01:05:00,1.0,5.0
1348961946,GEF8767,NY,PAS,2013-07-28,46,SDN,INFIN,P,43730,64530,48330,20150423,75.0,75,75,939715,0075,0,0107P,K,F,641,GEORGIA AVE,0,408,D3,BBBBBBB,ALL,ALL,BK,0,2003,-,0,2013,July,2013-07-28 13:07:00,13.0,7.0
1348961958,GGZ6792,NY,PAS,2013-07-25,46,SDN,ME/BE,P,56230,87130,48730,20150602,75.0,75,75,939715,0075,0,0147P,K,F,2100,LINDEN BLVD,0,408,F1,BBBBBBB,ALL,ALL,GY,0,2008,-,0,2013,July,2013-07-25 13:47:00,13.0,47.0
1348962008,GJC4512,NY,PAS,2013-07-30,19,SDN,HONDA,P,70930,33630,39930,20150722,75.0,75,75,939715,0075,0,0835A,K,O,2713,PITKIN AVE,0,408,C,BBBBBBB,ALL,ALL,GY,0,1995,-,0,2013,July,2013-07-30 08:35:00,8.0,35.0
1348962010,T625085C,NY,SRF,2013-07-30,19,SDN,MERCU,P,70930,33630,39930,20140731,75.0,75,75,939715,0075,0,0836A,K,O,2711,PITKIN AVE,0,408,K6,BBBBBBB,ALL,ALL,GY,0,2004,-,0,2013,July,2013-07-30 08:36:00,8.0,36.0
1348962112,GBJ1943,NY,PAS,2013-07-30,46,SUBN,DODGE,P,12030,56230,81050,20140905,75.0,75,75,939715,0075,0,1121A,K,F,806,ALABAMA AVE,0,408,C,BBBBBBB,ALL,ALL,GN,0,2001,-,0,2013,July,2013-07-30 11:21:00,11.0,21.0
1348962148,GCV2449,NY,PAS,2013-07-26,14,SDN,INFIN,P,18830,39930,70630,20150222,75.0,75,75,939715,0075,0,0821A,K,O,1021,BELMONT AVE,0,408,C3,BBBBBBB,ALL,ALL,WHT,0,2009,-,0,2013,July,2013-07-26 08:21:00,8.0,21.0
1348962239,GDU1540,NY,PAS,2013-07-26,46,SDN,AUDI,P,88030,64530,48330,20141227,75.0,75,75,939715,0075,0,1101A,K,F,724,VERMONT ST,0,408,F1,BBBBBBB,ALL,ALL,BK,0,2003,-,0,2013,July,2013-07-26 11:01:00,11.0,1.0
1348962306,GJA5340,NY,OMS,2013-07-26,19,SUBN,DODGE,P,41830,56230,81050,20140930,75.0,75,75,939715,0075,0,0116P,K,F,558,FOUNTAIN AVE,0,408,C,BBBBBBB,ALL,ALL,BLK,0,2013,-,0,2013,July,2013-07-26 13:16:00,13.0,16.0
1348972075,GFL2195,NY,999,2013-07-31,46,SDN,NISSA,P,87130,40404,40404,20130823,75.0,75,75,942317,0075,0,1225P,K,F,2084A,VAN SICLEN AV,0,408,F1,BBBBBBB,ALL,ALL,GRAY,0,2001,-,0,2013,July,2013-07-31 00:25:00,0.0,25.0
1348972099,GGD3941,NY,PAS,2013-07-31,14,SUBN,NISSA,P,41430,94630,30150,20150429,75.0,75,75,942317,0075,0,1236P,K,F,1050,FORBELL ST,0,408,C,BBBBBBB,ALL,ALL,BLACK,0,2013,-,0,2013,July,2013-07-31 00:36:00,0.0,36.0
1348972117,GBP6575,NY,PAS,2013-07-31,14,SUBN,LEXUS,P,41430,94630,30150,20141005,75.0,75,75,942317,0075,0,1239P,K,F,1050,FORBELL ST,0,408,C3,BBBBBBB,ALL,ALL,GRAY,0,2004,-,0,2013,July,2013-07-31 00:39:00,0.0,39.0
1348979770,526072,NY,PAS,2013-07-27,98,SDN,HONDA,P,48330,60930,56930,20141010,75.0,75,75,945641,0075,0,1023A,K,F,1063,HEGEMAN,0,408,F2,BBBBBBB,ALL,ALL,RED,0,2004,-,0,2013,July,2013-07-27 10:23:00,10.0,23.0
1348979793,NISS13,NY,PAS,2013-07-30,46,SDN,TOYOT,P,0,0,0,20140927,75.0,75,75,945641,0075,0,0853P,K,,,N/E C/O HEGEMAN,0,408,J6,BBBBBBB,ALL,ALL,BLUE,0,2010,-,0,2013,July,2013-07-30 20:53:00,20.0,53.0
1348979800,GEK2094,NY,PAS,2013-07-31,46,SDN,HUDI,P,81050,13130,27130,20150306,75.0,75,75,945641,0075,0,1253A,K,F,801,STANLEY,0,408,C3,BBBBBBB,ALL,ALL,BLACK,0,2009,-,0,2013,July,2013-07-31 12:53:00,12.0,53.0
1348980503,GFL1928,NY,PAS,2013-08-04,40,SUBN,CHEVR,P,15480,42730,13430,20150422,75.0,75,165,952985,0165,0,0223A,K,F,231,BARBEY STREET,0,408,D,BBBBBBB,ALL,ALL,BLACK,0,2013,-,0,2013,August,2013-08-04 02:23:00,2.0,23.0
1348980515,GDX6127,NY,PAS,2013-08-12,40,SUBN,FORD,P,70630,73350,42730,20150305,75.0,75,165,952985,0165,0,1039P,K,F,103,PINE STREET,0,408,E2,BBBBBBB,ALL,ALL,BLACK,0,2002,-,0,2013,August,2013-08-12 22:39:00,22.0,39.0
1348980930,GDP1262,NY,PAS,2013-07-11,46,SUBN,FORD,P,81050,13130,27130,20140929,75.0,75,75,939715,0075,0,1022A,K,F,815,STANLEY AV,0,408,C3,BBBBBBB,ALL,ALL,GY,0,2003,-,0,2013,July,2013-07-11 10:22:00,10.0,22.0
1348980953,GGY3538,NY,PAS,2013-07-11,27,SDN,NISSA,P,43370,34760,18950,20150531,75.0,75,75,939715,0075,0,1138A,K,O,339,GATEWAY DR,0,408,F1,BBBBBBB,ALL,ALL,WH,0,2013,-,0,2013,July,2013-07-11 11:38:00,11.0,38.0
1348980965,GES3433,NY,PAS,2013-07-11,46,VAN,CHEVR,P,56230,87130,48730,20150218,75.0,75,75,939715,0075,0,1209P,K,F,2094,LINDEN BLVD,0,408,D3,BBBBBBB,ALL,ALL,BK,0,1990,-,0,2013,July,2013-07-11 00:09:00,0.0,9.0
1348980977,GAM8838,NY,PAS,2013-07-11,46,SUBN,MERCU,P,81050,62030,60930,20141130,75.0,75,75,939715,0075,0,1223P,K,F,1010,STANLEY AV,0,408,F1,BBBBBBB,ALL,ALL,GY,0,2003,-,0,2013,July,2013-07-11 00:23:00,0.0,23.0
1348981430,GFN3944,NY,PAS,2013-08-12,20,SDN,ME/BE,P,42730,41450,73310,20150618,75.0,75,75,939850,0075,0,0403A,K,F,3180,FULTON ST,0,408,D,BBBBBBB,ALL,ALL,WHITE,0,2005,-,0,2013,August,2013-08-12 04:03:00,4.0,3.0
1348982135,GEY6599,NY,PAS,2013-07-15,14,SDN,NISSA,P,12030,81050,94630,20150210,75.0,75,75,939715,0075,0,1010A,K,F,880,ALABAMA AV,0,408,C,YYYYYBB,0600A,0600P,RD,0,1998,-,0,2013,July,2013-07-15 10:10:00,10.0,10.0
1348982147,GDG6141,NY,PAS,2013-07-15,14,SUBN,NISSA,P,12030,81050,94630,20141203,75.0,75,75,939715,0075,0,1015A,K,O,880,ALABAMA AV,0,408,F1,YYYYYBB,0600A,0600P,GY,0,2012,-,0,2013,July,2013-07-15 10:15:00,10.0,15.0
1348982184,GBJ1411,NY,PAS,2013-07-15,19,SUBN,NISSA,P,87130,56230,81050,20140828,75.0,75,75,939715,0075,0,1044A,K,F,843,VAN SICLEN AV,0,408,C,BBBBBBB,ALL,ALL,WH,0,2012,-,0,2013,July,2013-07-15 10:44:00,10.0,44.0
1348982263,GGS4662,NY,PAS,2013-07-15,19,SUBN,MERCU,P,13130,56230,81050,20150508,75.0,75,75,939715,0075,0,0202P,K,O,854,ASHFORD ST,0,408,F1,BBBBBBB,ALL,ALL,BK,0,2004,-,0,2013,July,2013-07-15 14:02:00,14.0,2.0
1348982305,SUNSHNE1,NY,SRF,2013-07-15,19,SUBN,FORD,P,70930,45430,38730,20140803,75.0,75,75,939715,0075,0,0259P,K,F,2900,PITKIN AV,0,408,F1,BBBBBBB,ALL,ALL,GY,0,1998,-,0,2013,July,2013-07-15 14:59:00,14.0,59.0
1348982317,GHM7124,NY,PAS,2013-07-15,46,SDN,NISSA,P,70930,38730,41430,20150617,75.0,75,75,939715,0075,0,0302P,K,F,2928,PITKIN AV,0,408,D3,BBBBBBB,ALL,ALL,GN,0,1998,-,0,2013,July,2013-07-15 15:02:00,15.0,2.0
1348983358,GHM1073,NY,PAS,2013-07-26,21,SDN,NISSA,P,0,40404,40404,20150514,75.0,75,75,935765,0075,0,0824A,K,F,501,VERMONT,0,408,D1,BYBBYBB,0800A,0930A,RED,0,2004,-,0,2013,July,2013-07-26 08:24:00,8.0,24.0
1348983360,GED9257,NY,PAS,2013-07-26,21,SDN,CDHIN,P,0,40404,40404,20150421,75.0,75,75,935765,0075,0,0905A,NY,F,478,GLENMORE,0,408,D1,BYBBYBB,0800A,0930A,BLACK,0,2004,-,0,2013,July,2013-07-26 09:05:00,9.0,5.0
1348983759,FDN6138,NY,PAS,2013-07-20,98,SDN,CADIL,P,0,0,0,20141101,75.0,75,165,952042,0165,0,1155P,K,,,C/O LIVONIA AVE,0,408,C3,BBBBBBB,ALL,ALL,BK,0,2007,-,0,2013,July,2013-07-20 23:55:00,23.0,55.0
1348984296,GHJ3894,NY,PAS,2013-07-26,50,SDN,CHEVR,P,0,0,0,20140930,75.0,75,75,953555,0075,0,0932P,,,,C/O DUMONT,0,408,E2,BBBBBBB,ALL,ALL,SILVE,0,2013,-,0,2013,July,2013-07-26 21:32:00,21.0,32.0
1348984569,GHJ1899,NY,PAS,2013-07-18,40,SDN,AUDI,P,39830,39930,70630,20150620,75.0,75,75,940783,0075,0,1207P,K,F,241,ETNA ST,0,408,K6,BBBBBBB,ALL,ALL,BLK,0,2007,-,0,2013,July,2013-07-18 00:07:00,0.0,7.0
1348984570,GCG2257,NY,PAS,2013-07-18,40,SDN,HONDA,P,73350,39230,56430,20141009,75.0,75,76,940783,0076,0,1216A,K,F,110,RIDGEWOOD AVE,0,408,D,BBBBBBB,ALL,ALL,BLK,0,1995,-,0,2013,July,2013-07-18 12:16:00,12.0,16.0
1348984582,GGH6574,NY,PAS,2013-08-10,24,SUBN,FORD,P,83730,39730,76530,20130531,75.0,75,75,940783,0075,0,0304A,K,O,1036,SUTTER AVE,0,408,D,BBBBBBB,ALL,ALL,WHITE,0,2009,-,0,2013,August,2013-08-10 03:04:00,3.0,4.0
